269,A,2026,12,23,7,6,21,0,FLU,12,2,3,15
270,A,2026,12,13,3,-2,14,0,GRE,12,4,5,16
271,A,2026,12,12,2,-3,8,0,COR,12,6,4,11
272,A,2026,12,20,6,3,15,0,BAH,11,2,3,12
273,A,2026,12,8,1,-11,11,0,CHA,11,5,5,22
274,A,2026,12,13,3,-3,16,0,SAN,12,4,5,19
275,A,2026,12,20,6,5,16,0,SAO,12,2,4,11
276,A,2026,12,23,7,10,20,0,FLA,11,2,2,10
277,A,2026,12,9,2,-4,13,0,MIR,11,3,6,17
278,A,2026,12,16,4,0,18,0,VAS,12,4,4,18
279,A,2026,12,16,5,0,22,0,BOT,11,1,5,22
280,A,2026,12,13,3,-5,16,0,CRU,12,4,5,21
281,B,2026,5,11,3,3,8,0,VNO,5,2,0,5
282,B,2026,5,2,0,-3,5,0,CRB,5,2,3,8
283,B,2026,5,9,2,3,5,0,CEA,5,3,0,2
284,B,2026,5,7,2,2,7,0,SBD,5,1,2,5
285,B,2026,5,8,2,1,4,0,OPE,5,2,1,3
286,B,2026,5,4,1,-2,5,0,ACG,5,1,3,7
287,B,2026,5,7,2,3,8,0,BSP,5,1,2,5
288,B,2026,5,10,3,-1,6,0,FOR,5,1,1,7
289,B,2026,5,6,1,0,2,0,CUI,5,3,1,2
290,B,2026,5,7,1,1,5,0,SPT,5,4,0,4
291,B,2026,5,8,2,2,6,0,AVA,5,2,1,4
292,B,2026,5,7,2,0,4,0,JUV,5,1,2,4
293,B,2026,5,6,2,-3,3,0,NAU,5,0,3,6
294,B,2026,5,7,2,0,5,0,CRI,5,1,2,5
295,B,2026,5,8,2,1,8,0,ATH,5,2,1,7
296,B,2026,5,4,1,-2,4,0,PON,5,1,3,6
297,B,2026,5,7,2,-1,6,0,GOI,5,1,2,7
298,B,2026,5,2,0,-6,3,0,AME,5,2,3,9
299,B,2026,5,8,2,2,7,0,NOV,5,2,1,5
300,B,2026,5,5,1,0,7,0,LEC,5,2,2,7
301,A,2026,13,14,4,-5,14,0,CAM,13,2,7,19
302,A,2026,13,32,10,13,23,0,PAL,13,2,1,10
303,A,2026,13,14,3,-2,12,0,INT,13,5,5,14
304,A,2026,13,22,7,5,20,0,CAP,13,1,5,15
305,A,2026,13,19,5,2,15,0,CFC,13,4,4,13
306,A,2026,13,17,5,0,15,0,RBB,13,2,6,15
307,A,2026,13,15,4,-5,12,0,VIT,12,3,5,17
308,A,2026,13,8,1,-10,13,0,REM,13,5,7,23
309,A,2026,13,26,8,7,23,0,FLU,13,2,3,16
310,A,2026,13,16,4,-1,15,0,GRE,13,4,5,16
311,A,2026,13,15,3,-2,9,0,COR,13,6,4,11
312,A,2026,13,21,6,3,17,0,BAH,12,3,3,14
313,A,2026,13,8,1,-12,12,0,CHA,12,5,6,24
314,A,2026,13,14,3,-3,18,0,SAN,13,5,5,21
315,A,2026,13,23,7,6,17,0,SAO,13,2,4,11
316,A,2026,13,26,8,14,24,0,FLA,12,2,2,10
317,A,2026,13,9,2,-5,13,0,MIR,12,3,7,18
318,A,2026,13,16,4,-1,18,0,VAS,13,4,5,19
319,A,2026,13,17,5,0,24,0,BOT,12,2,5,24
320,A,2026,13,16,4,-4,17,0,CRU,13,4,5,21
321,B,2026,6,12,3,3,11,0,VNO,6,3,0,8
322,B,2026,6,2,0,-5,6,0,CRB,6,2,4,11
323,B,2026,6,10,2,3,8,0,CEA,6,4,0,5
324,B,2026,6,10,3,3,8,0,SBD,6,1,2,5
325,B,2026,6,9,2,1,4,0,OPE,6,3,1,3
326,B,2026,6,7,2,-1,7,0,ACG,6,1,3,8
327,B,2026,6,8,2,3,9,0,BSP,6,2,2,6
328,B,2026,6,11,3,-1,6,0,FOR,6,2,1,7
329,B,2026,6,7,1,0,3,0,CUI,6,4,1,3
330,B,2026,6,10,2,2,6,0,SPT,6,4,0,4
331,B,2026,6,8,2,1,7,0,AVA,6,2,2,6
332,B,2026,6,10,3,1,5,0,JUV,6,1,2,4
333,B,2026,6,9,3,-2,4,0,NAU,6,0,3,6
334,B,2026,6,10,3,2,8,0,CRI,6,1,2,6
335,B,2026,6,8,2,0,8,0,ATH,6,2,2,8
336,B,2026,6,7,2,-1,5,0,PON,6,1,3,6
337,B,2026,6,7,2,-2,6,0,GOI,6,1,3,8
338,B,2026,6,2,0,-7,3,0,AME,6,2,4,10
339,B,2026,6,8,2,1,7,0,NOV,6,2,2,6
340,B,2026,6,5,1,-1,7,0,LEC,6,2,3,8
341,A,2026,14,17,5,-3,17,0,CAM,14,2,7,20
342,A,2026,14,33,10,13,24,0,PAL,14,3,1,11
343,A,2026,14,17,4,0,14,0,INT,14,5,5,14
344,A,2026,14,23,7,5,20,0,CAP,14,2,5,15
345,A,2026,14,19,5,-1,16,0,CFC,14,4,5,17
346,A,2026,14,20,6,1,17,0,RBB,14,2,6,16
347,A,2026,14,18,5,-2,16,0,VIT,13,3,5,18
348,A,2026,14,11,2,-9,15,0,REM,14,5,7,24
349,A,2026,14,26,8,5,23,0,FLU,14,2,4,18
350,A,2026,14,17,4,-1,15,0,GRE,14,5,5,16
351,A,2026,14,15,3,-3,10,0,COR,14,6,5,13
352,A,2026,14,22,6,3,19,0,BAH,13,4,3,16
353,A,2026,14,8,1,-13,13,0,CHA,13,5,7,26
354,A,2026,14,15,3,-3,19,0,SAN,14,6,5,22
355,A,2026,14,24,7,6,19,0,SAO,14,3,4,13
356,A,2026,14,27,8,14,26,0,FLA,13,3,2,12
357,A,2026,14,12,3,-4,15,0,MIR,13,3,7,19
358,A,2026,14,17,4,-1,20,0,VAS,14,5,5,21
359,A,2026,14,17,5,-1,25,0,BOT,13,2,6,26
360,A,2026,14,16,4,-6,18,0,CRU,14,4,6,24
361,B,2026,7,13,3,3,12,0,VNO,7,4,0,9
362,B,2026,7,5,1,-4,8,0,CRB,7,2,4,12
363,B,2026,7,10,2,1,8,0,CEA,7,4,1,7
364,B,2026,7,13,4,6,11,0,SBD,7,1,2,5
365,B,2026,7,12,3,4,7,0,OPE,7,3,1,3
366,B,2026,7,8,2,-1,7,0,ACG,7,2,3,8
367,B,2026,7,9,2,3,10,0,BSP,7,3,2,7
368,B,2026,7,14,4,2,10,0,FOR,7,2,1,8
369,B,2026,7,8,1,0,4,0,CUI,7,5,1,4
370,B,2026,7,13,3,4,8,0,SPT,7,4,0,4
371,B,2026,7,9,2,1,10,0,AVA,7,3,2,9
372,B,2026,7,11,3,1,5,0,JUV,7,2,2,4
373,B,2026,7,10,3,-2,5,0,NAU,7,1,3,7
374,B,2026,7,11,3,2,9,0,CRI,7,2,2,7
375,B,2026,7,9,2,0,9,0,ATH,7,3,2,9
376,B,2026,7,7,2,-4,5,0,PON,7,1,4,9
377,B,2026,7,7,2,-5,7,0,GOI,7,1,4,12
378,B,2026,7,2,0,-8,4,0,AME,7,2,5,12
379,B,2026,7,9,2,1,10,0,NOV,7,3,2,9
380,B,2026,7,5,1,-4,7,0,LEC,7,2,4,11
381,A,2026,15,18,5,-3,18,0,CAM,15,3,7,21
382,A,2026,15,34,10,13,25,0,PAL,15,4,1,12
383,A,2026,15,18,4,0,16,0,INT,15,6,5,16
384,A,2026,15,23,7,4,20,0,CAP,15,2,6,16
385,A,2026,15,20,5,-1,18,0,CFC,15,5,5,19
386,A,2026,15,20,6,-1,17,0,RBB,15,2,7,18
387,A,2026,15,19,5,-2,18,0,VIT,14,4,5,20
388,A,2026,15,12,2,-9,16,0,REM,15,6,7,25
389,A,2026,15,27,8,5,25,0,FLU,15,3,4,20
390,A,2026,15,17,4,-2,15,0,GRE,15,5,6,17
391,A,2026,15,18,4,-2,13,0,COR,15,6,5,15
392,A,2026,15,22,6,2,20,0,BAH,14,4,4,18
393,A,2026,15,9,1,-13,14,0,CHA,14,6,7,27
394,A,2026,15,18,4,-1,21,0,SAN,15,6,5,22
395,A,2026,15,24,7,5,21,0,SAO,15,3,5,16
396,A,2026,15,30,9,15,27,0,FLA,14,3,2,12
397,A,2026,15,13,3,-4,16,0,MIR,14,4,7,20
398,A,2026,15,20,5,0,21,0,VAS,15,5,5,21
399,A,2026,15,18,5,-1,26,0,BOT,14,3,6,27
400,A,2026,15,19,5,-5,20,0,CRU,15,4,6,25
401,A,2026,16,21,6,-1,21,0,CAM,16,3,7,22
402,A,2026,16,35,10,13,26,0,PAL,16,5,1,13
403,A,2026,16,21,5,3,20,0,INT,16,6,5,17
404,A,2026,16,24,7,4,21,0,CAP,16,3,6,17
405,A,2026,16,23,6,2,21,0,CFC,16,5,5,19
406,A,2026,16,23,7,1,19,0,RBB,16,2,7,18
407,A,2026,16,19,5,-4,18,0,VIT,15,4,6,22
408,A,2026,16,15,3,-8,19,0,REM,16,6,7,27
409,A,2026,16,30,9,6,27,0,FLU,16,3,4,21
410,A,2026,16,18,4,-2,16,0,GRE,16,6,6,18
411,A,2026,16,18,4,-4,14,0,COR,16,6,6,18
412,A,2026,16,23,6,2,21,0,BAH,15,5,4,19
413,A,2026,16,9,1,-14,16,0,CHA,15,6,8,30
414,A,2026,16,18,4,-4,21,0,SAN,16,6,6,25
415,A,2026,16,24,7,4,22,0,SAO,16,3,6,18
416,A,2026,16,31,9,15,28,0,FLA,15,4,2,13
417,A,2026,16,13,3,-6,17,0,MIR,15,4,8,23
418,A,2026,16,20,5,-3,22,0,VAS,16,5,6,25
419,A,2026,16,21,6,1,29,0,BOT,15,3,6,28
420,A,2026,16,20,5,-5,21,0,CRU,16,5,6,26
421,B,2026,9,16,4,4,14,0,VNO,9,4,1,10
422,B,2026,9,11,3,0,13,0,CRB,9,2,4,13
423,B,2026,9,13,3,1,10,0,CEA,9,4,2,9
424,B,2026,9,17,5,8,15,0,SBD,9,2,2,7
425,B,2026,9,12,3,-3,9,0,OPE,9,3,3,12
426,B,2026,9,12,3,0,9,0,ACG,9,3,3,9
427,B,2026,9,9,2,1,10,0,BSP,9,3,4,9
428,B,2026,9,15,4,1,11,0,FOR,9,3,2,10
429,B,2026,9,10,1,0,4,0,CUI,9,7,1,4
430,B,2026,9,16,4,5,12,0,SPT,9,4,1,7
431,B,2026,9,10,2,-1,10,0,AVA,9,4,3,11
432,B,2026,9,13,3,1,6,0,JUV,9,4,2,5
433,B,2026,9,16,5,6,15,0,NAU,9,1,3,9
434,B,2026,9,13,3,2,10,0,CRI,9,4,2,8
435,B,2026,9,11,2,0,10,0,ATH,9,5,2,10
436,B,2026,9,7,2,-9,7,0,PON,9,1,6,16
437,B,2026,9,13,4,-3,9,0,GOI,9,1,4,12
438,B,2026,9,3,0,-12,5,0,AME,9,3,6,17
439,B,2026,9,13,3,2,11,0,NOV,9,4,2,9
440,B,2026,9,8,2,-3,12,0,LEC,9,2,5,15
441,A,2026,17,21,6,-2,21,0,CAM,17,3,8,23
442,A,2026,17,38,11,16,29,0,PAL,17,5,1,13
443,A,2026,17,21,5,1,20,0,INT,17,6,6,19
444,A,2026,17,27,8,5,23,0,CAP,17,3,6,18
445,A,2026,17,26,7,3,24,0,CFC,17,5,5,21
446,A,2026,17,26,8,4,22,0,RBB,17,2,7,18
447,A,2026,17,22,6,-2,20,0,VIT,16,4,6,22
